loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,revol_util,total_acc,tot_cur_bal,total_rev_hi_lim,num_tl_op_past_12m,acc_now_delinq,pub_rec_bankruptcies
18000.0,36,7.89,0,10,2,65000.0,0,16.64,0.0,717.0,1.0,11.0,23.1,15.0,597020.0,13800.0,0.0,0.0,0.0
8000.0,36,10.75,1,3,0,87000.0,0,15.66,0.0,702.0,0.0,8.0,65.2,16.0,56878.0,16000.0,4.0,0.0,0.0
24000.0,60,9.49,1,2,0,135000.0,0,23.96,1.0,787.0,1.0,12.0,21.4,34.0,112669.0,24200.0,3.0,0.0,0.0
14000.0,36,11.49,1,1,2,58000.0,1,13.99,0.0,672.0,0.0,9.0,71.7,28.0,325790.0,22400.0,3.0,0.0,0.0
5000.0,36,5.32,0,1,1,52000.0,2,17.24,0.0,792.0,0.0,7.0,1.7,33.0,5551.0,38400.0,0.0,0.0,0.0
8400.0,36,12.99,2,10,2,250000.0,2,23.52,0.0,677.0,3.0,36.0,78.5,56.0,424093.0,88400.0,6.0,0.0,0.0
10000.0,36,12.99,2,3,0,31000.0,12,9.6,0.0,687.0,0.0,8.0,49.4,8.0,12934.0,26200.0,3.0,0.0,0.0
14875.0,60,27.79,5,2,0,54000.0,0,30.58,0.0,662.0,0.0,7.0,76.4,23.0,39456.0,3800.0,5.0,0.0,0.0
5000.0,36,7.99,0,6,0,42000.0,1,5.57,0.0,717.0,0.0,6.0,34.4,7.0,6402.0,18600.0,2.0,0.0,0.0
6000.0,36,26.14,5,2,0,40000.0,0,35.34,0.0,672.0,1.0,17.0,75.3,34.0,135010.0,26800.0,3.0,0.0,0.0
20000.0,36,12.74,2,10,2,90000.0,2,26.49,0.0,737.0,0.0,20.0,39.7,43.0,217801.0,57700.0,1.0,0.0,0.0
3600.0,36,11.44,1,10,2,60000.0,12,29.45,0.0,712.0,0.0,8.0,69.8,22.0,259055.0,18000.0,1.0,0.0,0.0
14175.0,36,21.49,3,2,0,35462.0,0,24.53,1.0,662.0,0.0,9.0,75.9,18.0,42031.0,26700.0,2.0,0.0,0.0
40000.0,36,6.99,0,10,2,260000.0,2,6.82,0.0,747.0,0.0,15.0,30.5,30.0,229752.0,87400.0,2.0,0.0,0.0
22000.0,60,14.49,2,3,0,50000.0,0,9.91,0.0,677.0,0.0,11.0,44.0,20.0,15888.0,12200.0,0.0,0.0,0.0
4000.0,36,17.99,3,7,1,94000.0,12,32.72,0.0,672.0,3.0,41.0,77.8,44.0,229909.0,25700.0,3.0,0.0,0.0
9000.0,36,12.79,2,10,2,50000.0,0,11.07,0.0,707.0,1.0,10.0,51.0,22.0,59574.0,6700.0,4.0,0.0,0.0
5125.0,36,12.74,2,5,0,107000.0,0,3.7,0.0,682.0,1.0,8.0,56.3,10.0,11301.0,7600.0,5.0,0.0,0.0
12000.0,36,8.24,1,10,2,63000.0,0,28.89,0.0,712.0,0.0,14.0,60.4,24.0,42112.0,62200.0,2.0,0.0,0.0
15000.0,60,15.31,2,10,2,52000.0,0,26.38,0.0,722.0,1.0,21.0,30.9,39.0,80164.0,100900.0,2.0,0.0,0.0
5000.0,36,26.24,4,10,0,37392.0,0,25.58,0.0,697.0,0.0,5.0,16.1,5.0,13227.0,3500.0,1.0,0.0,0.0
7200.0,36,11.99,2,1,0,36000.0,1,48.26,0.0,667.0,0.0,3.0,96.2,10.0,16548.0,7200.0,0.0,0.0,0.0
8400.0,36,24.99,4,10,2,98000.0,0,17.76,0.0,682.0,4.0,17.0,60.3,23.0,174371.0,36300.0,8.0,0.0,0.0
6500.0,36,15.31,2,2,0,64000.0,1,8.5,0.0,682.0,1.0,13.0,40.0,14.0,67217.0,14400.0,3.0,0.0,0.0
1800.0,36,17.99,3,2,2,35000.0,12,21.6,0.0,677.0,1.0,13.0,43.7,26.0,42675.0,13400.0,5.0,0.0,0.0
6000.0,36,11.99,2,3,1,140000.0,0,31.33,0.0,702.0,0.0,16.0,83.2,22.0,878856.0,261500.0,2.0,0.0,0.0
18000.0,36,7.39,0,1,2,68000.0,0,15.13,0.0,682.0,1.0,7.0,79.7,30.0,388594.0,10100.0,3.0,0.0,0.0
25000.0,36,13.49,2,10,2,90000.0,0,23.11,3.0,692.0,0.0,12.0,79.0,30.0,220497.0,13000.0,2.0,0.0,0.0
15200.0,36,12.74,2,4,2,70000.0,0,13.41,0.0,677.0,2.0,10.0,86.0,30.0,218506.0,15800.0,5.0,0.0,1.0
11000.0,36,8.39,1,0,0,40000.0,1,17.74,0.0,667.0,0.0,20.0,23.4,22.0,15593.0,66611.0,3.0,0.0,0.0
5000.0,36,12.99,2,8,2,40000.0,12,31.56,0.0,682.0,0.0,15.0,74.2,31.0,148567.0,23200.0,3.0,0.0,0.0
3000.0,36,10.49,1,10,2,80000.0,2,8.75,0.0,692.0,0.0,10.0,56.9,18.0,164461.0,15600.0,2.0,0.0,1.0
9500.0,36,10.75,1,3,0,54000.0,4,38.93,0.0,702.0,0.0,9.0,50.4,19.0,37511.0,12600.0,1.0,0.0,0.0
28000.0,60,18.99,3,8,2,84500.0,0,15.28,0.0,712.0,0.0,6.0,82.3,27.0,38882.0,36500.0,2.0,0.0,0.0
12000.0,60,19.99,3,10,0,70000.0,0,32.36,0.0,692.0,1.0,11.0,65.4,26.0,71246.0,15800.0,4.0,0.0,0.0
26725.0,60,28.88,6,2,1,65000.0,2,16.05,0.0,667.0,1.0,11.0,65.0,20.0,29381.0,15200.0,4.0,0.0,0.0
6000.0,36,8.59,0,6,0,32800.0,1,23.23,0.0,777.0,1.0,10.0,18.6,30.0,30652.0,19400.0,1.0,0.0,0.0
15000.0,60,18.99,3,8,0,103300.0,1,12.44,3.0,672.0,2.0,15.0,37.1,32.0,45416.0,18100.0,3.0,0.0,0.0
3000.0,36,17.99,3,0,0,38400.0,12,26.25,1.0,722.0,0.0,13.0,84.0,19.0,55608.0,8000.0,1.0,0.0,0.0
35000.0,36,13.44,2,3,2,124000.0,1,17.7,0.0,677.0,1.0,7.0,98.0,19.0,398866.0,26500.0,1.0,0.0,0.0
10000.0,36,16.29,3,3,0,25000.0,1,31.53,0.0,692.0,1.0,8.0,75.2,11.0,26419.0,8500.0,1.0,0.0,0.0
5000.0,36,11.44,1,3,0,65000.0,0,17.59,3.0,662.0,1.0,9.0,46.6,21.0,32929.0,5200.0,5.0,0.0,0.0
28000.0,36,5.32,0,5,2,135000.0,1,8.38,0.0,737.0,0.0,4.0,87.6,19.0,156283.0,30800.0,0.0,0.0,0.0
6000.0,36,15.99,2,3,2,65000.0,12,5.8,0.0,687.0,0.0,25.0,29.4,34.0,294536.0,500.0,1.0,0.0,1.0
8650.0,36,12.74,2,3,0,40000.0,0,31.59,0.0,717.0,0.0,14.0,64.9,36.0,119409.0,25400.0,1.0,0.0,0.0
25525.0,36,16.99,3,10,2,100000.0,0,1.25,0.0,692.0,0.0,6.0,29.0,30.0,391835.0,11500.0,0.0,0.0,0.0
10000.0,36,9.16,1,10,0,60000.0,0,17.09,0.0,707.0,1.0,14.0,20.1,27.0,20403.0,30600.0,4.0,0.0,0.0
10000.0,36,18.99,3,7,0,25000.0,12,13.63,0.0,737.0,0.0,2.0,60.9,9.0,12847.0,4600.0,0.0,0.0,0.0
14400.0,36,12.88,2,1,0,75000.0,0,10.18,0.0,692.0,1.0,11.0,43.8,12.0,77279.0,19100.0,2.0,0.0,0.0
30000.0,36,10.99,1,0,0,160000.0,0,13.56,1.0,692.0,1.0,11.0,70.7,26.0,84802.0,30600.0,1.0,0.0,0.0
12000.0,36,8.24,1,2,2,90000.0,0,25.93,0.0,692.0,0.0,8.0,86.1,19.0,102463.0,38800.0,0.0,0.0,0.0
5000.0,36,11.49,1,10,0,30000.0,0,27.32,0.0,662.0,0.0,10.0,27.2,20.0,15254.0,15200.0,3.0,0.0,1.0
14400.0,36,5.32,0,10,2,53000.0,1,11.53,0.0,707.0,0.0,10.0,56.6,20.0,179072.0,20500.0,3.0,0.0,1.0
4000.0,36,11.49,1,10,2,40000.0,0,15.99,0.0,697.0,0.0,5.0,51.2,8.0,18465.0,8900.0,0.0,0.0,0.0
20000.0,36,8.39,1,10,2,156000.0,0,16.85,0.0,672.0,0.0,5.0,90.8,24.0,60591.0,29500.0,1.0,0.0,0.0
2800.0,36,10.99,1,4,2,30000.0,0,14.76,4.0,667.0,3.0,18.0,46.3,21.0,16974.0,17800.0,5.0,0.0,0.0
9000.0,36,5.32,0,10,2,121200.0,0,9.68,0.0,682.0,0.0,14.0,37.0,24.0,502879.0,23100.0,4.0,0.0,0.0
13000.0,36,11.49,1,9,2,68000.0,0,20.46,2.0,677.0,1.0,16.0,41.1,29.0,409674.0,29400.0,3.0,0.0,0.0
9350.0,36,24.99,5,2,0,52000.0,9,22.32,0.0,662.0,0.0,6.0,71.0,8.0,21170.0,6800.0,2.0,0.0,0.0
9000.0,36,13.67,2,10,0,68000.0,0,21.83,0.0,667.0,1.0,10.0,61.3,24.0,104913.0,34300.0,4.0,0.0,0.0
13950.0,60,24.11,5,10,2,55000.0,0,44.29,0.0,702.0,1.0,8.0,70.9,29.0,220995.0,22800.0,1.0,0.0,0.0
5275.0,36,15.31,2,6,2,56950.0,0,20.44,3.0,667.0,1.0,24.0,31.0,45.0,171848.0,18860.0,6.0,0.0,0.0
16000.0,36,6.99,0,0,0,105000.0,1,10.42,0.0,687.0,0.0,8.0,57.7,26.0,35291.0,26300.0,2.0,0.0,0.0
18000.0,36,5.32,0,-1,0,92926.0,1,3.67,0.0,797.0,0.0,5.0,23.2,15.0,12987.0,55900.0,0.0,0.0,0.0
16000.0,60,18.99,3,2,0,42000.0,1,27.43,0.0,692.0,1.0,14.0,18.5,31.0,31491.0,57000.0,3.0,0.0,0.0
20175.0,60,18.99,3,8,2,161200.0,12,29.96,0.0,737.0,1.0,15.0,61.8,31.0,450028.0,5400.0,3.0,0.0,1.0
10000.0,36,10.99,1,2,0,52000.0,0,18.51,0.0,667.0,0.0,10.0,36.2,13.0,31399.0,19300.0,2.0,0.0,0.0
20000.0,36,10.49,1,4,2,90000.0,0,12.96,0.0,662.0,0.0,10.0,50.4,26.0,36539.0,12100.0,5.0,0.0,1.0
8000.0,36,16.29,3,0,0,57360.0,0,45.56,0.0,687.0,0.0,11.0,88.9,29.0,61205.0,41500.0,2.0,0.0,0.0
27000.0,60,20.5,4,9,0,121000.0,1,29.02,0.0,697.0,0.0,8.0,96.6,20.0,135173.0,40100.0,2.0,0.0,0.0
18000.0,36,8.39,1,8,2,58000.0,0,16.41,1.0,697.0,0.0,12.0,48.6,23.0,141085.0,25800.0,0.0,0.0,0.0
19750.0,60,24.99,5,4,0,75000.0,1,14.44,0.0,672.0,1.0,12.0,93.5,28.0,44798.0,19100.0,5.0,0.0,0.0
7500.0,36,12.99,2,2,1,32000.0,0,32.26,0.0,672.0,1.0,14.0,42.1,17.0,16388.0,16100.0,3.0,0.0,0.0
2800.0,36,15.59,2,-1,0,33000.0,12,26.8,1.0,662.0,0.0,11.0,52.7,56.0,14355.0,11600.0,4.0,0.0,1.0
6350.0,36,17.99,3,10,0,58000.0,0,21.76,3.0,672.0,1.0,8.0,44.2,17.0,52933.0,8000.0,4.0,0.0,0.0
8400.0,36,15.99,2,5,0,78000.0,0,26.6,0.0,672.0,0.0,8.0,93.6,25.0,97094.0,3900.0,4.0,0.0,0.0
15000.0,36,12.79,2,10,2,75840.0,0,15.7,0.0,697.0,0.0,9.0,87.1,14.0,232580.0,10300.0,1.0,0.0,0.0
23000.0,36,14.85,2,8,2,50000.0,0,22.66,1.0,687.0,0.0,16.0,60.1,32.0,213403.0,68100.0,2.0,0.0,0.0
10000.0,36,7.24,0,5,0,60000.0,1,19.92,0.0,687.0,1.0,13.0,39.8,22.0,22440.0,42600.0,2.0,0.0,0.0
8800.0,36,11.39,1,4,0,55000.0,0,32.01,0.0,707.0,0.0,11.0,82.1,23.0,38029.0,14800.0,0.0,0.0,0.0
3500.0,36,11.99,2,5,0,64000.0,12,18.0,0.0,682.0,0.0,8.0,87.2,24.0,27761.0,3500.0,2.0,0.0,0.0
9000.0,36,7.89,0,7,0,30281.0,1,22.04,0.0,712.0,0.0,10.0,30.6,16.0,19058.0,33700.0,2.0,0.0,1.0
9000.0,36,7.24,0,7,2,50000.0,0,16.68,0.0,692.0,0.0,6.0,57.8,8.0,147063.0,14300.0,0.0,0.0,1.0
21000.0,36,7.91,0,10,2,102000.0,2,6.34,0.0,797.0,1.0,7.0,6.5,22.0,564158.0,110000.0,0.0,0.0,0.0
5000.0,36,7.99,0,6,1,86000.0,1,11.85,0.0,717.0,0.0,5.0,37.8,18.0,10968.0,15000.0,0.0,0.0,0.0
12000.0,60,21.49,3,10,2,70000.0,0,23.23,2.0,667.0,5.0,11.0,73.0,25.0,168989.0,46600.0,4.0,0.0,0.0
7000.0,36,16.29,3,10,2,36000.0,0,13.97,1.0,677.0,3.0,8.0,28.9,23.0,117432.0,12200.0,3.0,1.0,0.0
2000.0,36,8.39,1,0,0,46006.0,6,7.16,1.0,707.0,0.0,4.0,7.7,8.0,149855.0,28000.0,0.0,0.0,0.0
7000.0,36,15.99,2,7,2,75000.0,0,7.54,0.0,667.0,0.0,18.0,49.6,23.0,269182.0,18000.0,4.0,0.0,2.0
20225.0,36,29.96,6,4,0,70000.0,0,20.89,0.0,662.0,1.0,15.0,49.5,30.0,51924.0,14800.0,11.0,0.0,0.0
12525.0,36,7.89,0,3,2,45000.0,0,18.72,0.0,812.0,1.0,10.0,12.0,20.0,259875.0,30500.0,0.0,0.0,0.0
4550.0,36,11.49,1,8,0,57520.0,0,11.86,0.0,672.0,0.0,12.0,69.0,16.0,14928.0,17000.0,1.0,0.0,0.0
22000.0,36,9.75,1,10,0,68000.0,1,9.92,0.0,687.0,0.0,3.0,110.7,4.0,21914.0,19800.0,1.0,0.0,0.0
12500.0,36,7.39,0,1,2,36000.0,1,23.1,0.0,727.0,0.0,10.0,44.5,28.0,141236.0,25900.0,1.0,0.0,0.0
18000.0,36,7.39,0,7,2,74800.0,0,14.43,2.0,662.0,0.0,8.0,70.1,17.0,214920.0,22300.0,1.0,0.0,0.0
18850.0,36,15.31,2,-1,2,44900.0,1,23.31,0.0,682.0,0.0,9.0,82.2,26.0,36100.0,19000.0,0.0,0.0,0.0
7200.0,36,11.44,1,6,2,30000.0,0,10.56,0.0,717.0,0.0,5.0,91.4,17.0,81631.0,7000.0,1.0,0.0,0.0
10000.0,36,11.47,1,10,2,63000.0,0,29.18,6.0,662.0,0.0,11.0,95.7,21.0,204099.0,41500.0,2.0,0.0,0.0
32000.0,36,13.49,2,7,0,95100.0,0,14.13,0.0,687.0,0.0,7.0,56.5,9.0,24041.0,14300.0,0.0,0.0,0.0
21975.0,60,25.65,5,4,0,95000.0,0,9.07,0.0,692.0,2.0,6.0,67.2,20.0,13098.0,8100.0,2.0,0.0,0.0
24000.0,60,19.99,3,10,2,82000.0,1,17.37,0.0,667.0,0.0,19.0,56.3,30.0,319764.0,52000.0,4.0,0.0,0.0
20125.0,60,18.99,3,10,0,43770.0,0,8.77,0.0,727.0,0.0,11.0,31.7,15.0,12145.0,38300.0,1.0,0.0,0.0
14275.0,60,22.39,4,3,2,95000.0,12,32.64,0.0,672.0,1.0,14.0,97.7,31.0,259933.0,57700.0,4.0,0.0,0.0
12000.0,36,6.97,0,8,2,85000.0,0,9.33,0.0,802.0,2.0,17.0,9.8,35.0,105289.0,100000.0,3.0,0.0,0.0
13100.0,60,29.99,5,1,1,41000.0,0,29.57,0.0,662.0,1.0,17.0,42.1,22.0,21807.0,37300.0,4.0,0.0,1.0
20000.0,60,30.49,5,8,2,65000.0,0,26.62,0.0,662.0,0.0,13.0,63.0,23.0,91577.0,44100.0,3.0,0.0,0.0
6000.0,36,6.99,0,10,2,250000.0,12,17.35,0.0,712.0,0.0,12.0,70.1,22.0,466996.0,49400.0,3.0,0.0,0.0
8000.0,36,13.67,2,6,0,40000.0,0,21.78,0.0,672.0,0.0,22.0,59.2,31.0,56506.0,17900.0,2.0,0.0,0.0
20000.0,36,7.39,0,10,0,141000.0,0,30.42,0.0,712.0,1.0,24.0,38.9,56.0,507806.0,92700.0,7.0,0.0,0.0
16800.0,36,11.47,1,7,2,80000.0,0,20.84,0.0,662.0,1.0,14.0,75.3,25.0,209410.0,13800.0,3.0,0.0,0.0
25000.0,36,8.24,1,4,0,180000.0,0,9.04,0.0,677.0,0.0,7.0,56.8,11.0,55687.0,42600.0,1.0,0.0,0.0
7000.0,36,25.88,5,1,0,130000.0,0,19.16,0.0,687.0,3.0,10.0,69.0,27.0,111566.0,11500.0,3.0,0.0,0.0
12900.0,60,23.32,4,9,0,38000.0,0,13.61,0.0,667.0,0.0,11.0,32.4,31.0,218676.0,21300.0,6.0,0.0,1.0
4475.0,36,6.49,0,2,0,42000.0,0,24.84,0.0,742.0,2.0,9.0,21.8,12.0,64329.0,18000.0,1.0,0.0,0.0
6000.0,36,12.74,2,0,2,61000.0,0,10.25,0.0,672.0,0.0,10.0,36.2,13.0,179497.0,15400.0,4.0,0.0,0.0
28000.0,36,6.49,0,4,0,110000.0,1,31.53,0.0,712.0,0.0,19.0,75.0,43.0,251886.0,50000.0,4.0,0.0,0.0
2000.0,36,12.99,2,10,2,40000.0,0,10.14,0.0,682.0,0.0,10.0,25.6,22.0,178752.0,14200.0,3.0,0.0,1.0
9500.0,36,10.49,1,10,2,55000.0,0,14.51,0.0,662.0,0.0,4.0,69.8,13.0,32046.0,12000.0,1.0,0.0,0.0
2400.0,36,11.49,1,10,0,34000.0,0,4.02,0.0,662.0,0.0,4.0,45.3,14.0,2947.0,6500.0,0.0,0.0,1.0
8000.0,36,11.49,1,10,2,68500.0,0,27.73,2.0,662.0,0.0,14.0,62.0,32.0,63007.0,51600.0,1.0,0.0,0.0
8000.0,36,7.99,0,9,2,108000.0,0,28.1,0.0,707.0,0.0,15.0,65.6,25.0,280602.0,54900.0,0.0,0.0,0.0
19200.0,36,14.85,2,2,0,101000.0,0,4.69,0.0,682.0,1.0,4.0,85.6,5.0,13733.0,10200.0,2.0,0.0,0.0
2500.0,36,13.99,2,3,0,14400.0,12,27.33,0.0,732.0,0.0,9.0,14.7,12.0,24525.0,13100.0,1.0,0.0,0.0
12500.0,36,5.32,0,5,0,89000.0,0,13.36,0.0,727.0,0.0,10.0,42.5,13.0,14231.0,18300.0,0.0,0.0,1.0
14400.0,60,11.99,2,10,2,67000.0,0,17.36,0.0,762.0,0.0,8.0,22.9,24.0,163229.0,23200.0,1.0,0.0,0.0
5450.0,36,19.53,3,0,2,18000.0,2,9.8,0.0,662.0,0.0,4.0,28.1,8.0,2645.0,9400.0,2.0,0.0,1.0
1400.0,36,18.99,3,3,0,35000.0,12,20.64,0.0,712.0,0.0,5.0,66.6,8.0,22092.0,18000.0,1.0,0.0,0.0
16000.0,36,5.32,0,10,2,110000.0,12,5.28,0.0,767.0,0.0,10.0,1.4,29.0,6787.0,34900.0,0.0,0.0,0.0
25000.0,60,19.99,4,10,0,78000.0,11,11.74,3.0,662.0,1.0,6.0,19.4,14.0,10160.0,12400.0,2.0,0.0,0.0
7400.0,36,12.79,2,4,0,29000.0,0,27.65,0.0,672.0,1.0,15.0,53.8,20.0,17020.0,28600.0,2.0,0.0,0.0
6400.0,36,18.25,3,10,2,65000.0,0,22.18,0.0,697.0,4.0,18.0,33.6,19.0,33592.0,18300.0,5.0,0.0,0.0
16000.0,60,11.99,2,9,0,39000.0,5,11.08,0.0,752.0,0.0,5.0,13.6,7.0,12556.0,19500.0,1.0,0.0,0.0
8675.0,36,8.99,1,-1,1,35000.0,0,17.18,2.0,687.0,0.0,11.0,2.6,22.0,8361.0,9800.0,1.0,0.0,0.0
20000.0,60,21.18,4,-1,2,35024.0,0,36.76,0.0,677.0,1.0,16.0,28.3,25.0,100696.0,18000.0,4.0,0.0,1.0
5000.0,36,11.49,1,10,1,110000.0,1,9.4,0.0,662.0,0.0,10.0,85.4,16.0,25423.0,9800.0,1.0,0.0,0.0
9000.0,36,5.32,0,10,2,110000.0,0,10.43,0.0,742.0,1.0,12.0,37.8,33.0,232209.0,53200.0,3.0,0.0,0.0
35000.0,36,15.59,2,1,2,103000.0,0,19.46,0.0,662.0,1.0,29.0,80.2,86.0,366624.0,23600.0,7.0,0.0,0.0
35000.0,36,22.45,4,10,0,85000.0,0,22.82,0.0,687.0,1.0,15.0,4.4,40.0,96277.0,19800.0,4.0,0.0,1.0
13000.0,36,6.97,0,10,2,100000.0,0,6.4,1.0,742.0,0.0,20.0,15.1,36.0,414132.0,100600.0,7.0,0.0,0.0
24000.0,36,17.27,3,10,1,91000.0,1,40.82,0.0,692.0,1.0,23.0,53.8,49.0,93276.0,124400.0,4.0,0.0,0.0
22875.0,36,21.49,3,10,2,52000.0,0,31.43,0.0,677.0,1.0,11.0,92.6,23.0,86497.0,12800.0,1.0,0.0,0.0
16000.0,36,11.47,1,1,1,60000.0,0,13.9,0.0,677.0,0.0,11.0,44.1,23.0,16539.0,37500.0,0.0,0.0,0.0
35000.0,36,8.49,1,10,0,190000.0,1,8.35,0.0,752.0,0.0,4.0,53.8,8.0,44049.0,33000.0,0.0,0.0,0.0
35000.0,36,9.16,1,9,0,78000.0,1,23.42,0.0,732.0,0.0,12.0,82.6,25.0,175436.0,57800.0,0.0,0.0,0.0
7200.0,36,10.75,1,1,0,100000.0,0,17.47,0.0,687.0,1.0,9.0,64.2,12.0,74279.0,9500.0,1.0,0.0,0.0
7000.0,36,9.17,1,1,0,40000.0,11,11.13,0.0,722.0,0.0,13.0,0.1,17.0,7717.0,36700.0,1.0,0.0,0.0
4000.0,36,7.89,0,2,0,65000.0,0,16.36,3.0,717.0,1.0,12.0,3.6,23.0,30630.0,43000.0,3.0,0.0,0.0
14000.0,60,17.99,3,0,1,120000.0,0,23.5,1.0,677.0,0.0,17.0,34.1,31.0,315782.0,21500.0,5.0,0.0,0.0
30000.0,36,11.49,1,5,1,82000.0,1,7.64,0.0,722.0,2.0,13.0,49.7,30.0,221956.0,63100.0,1.0,0.0,0.0
18000.0,36,18.99,3,10,1,75000.0,0,16.48,0.0,707.0,0.0,9.0,66.1,14.0,48253.0,51700.0,3.0,0.0,0.0
4000.0,36,8.39,1,10,1,30000.0,0,18.11,0.0,667.0,1.0,9.0,20.5,27.0,12582.0,7400.0,2.0,0.0,0.0
30000.0,60,12.99,2,5,2,132000.0,1,11.54,1.0,692.0,0.0,9.0,80.1,23.0,420617.0,33500.0,1.0,0.0,0.0
21600.0,60,21.18,4,-1,2,55000.0,0,32.4,0.0,672.0,2.0,22.0,72.8,36.0,95092.0,41400.0,4.0,0.0,0.0
30000.0,36,9.75,1,1,0,84000.0,1,22.46,0.0,687.0,0.0,8.0,87.2,19.0,72706.0,30300.0,1.0,0.0,0.0
10000.0,36,11.49,1,1,0,102000.0,1,16.61,0.0,722.0,0.0,12.0,83.4,20.0,36554.0,30100.0,0.0,0.0,0.0
9000.0,36,9.49,1,2,0,65000.0,0,19.15,0.0,717.0,1.0,12.0,23.0,18.0,29042.0,29300.0,2.0,0.0,1.0
5000.0,36,15.59,2,1,2,105000.0,0,24.93,0.0,717.0,1.0,16.0,34.9,31.0,148717.0,92400.0,3.0,0.0,0.0
15000.0,36,7.49,0,10,2,120000.0,1,11.03,1.0,697.0,1.0,17.0,39.0,36.0,222602.0,43600.0,2.0,0.0,0.0
15000.0,60,12.99,2,-1,2,96000.0,0,26.91,0.0,727.0,0.0,11.0,81.2,22.0,266235.0,63200.0,1.0,0.0,0.0
27450.0,36,23.13,5,8,2,63000.0,12,17.9,0.0,717.0,0.0,11.0,35.6,12.0,18022.0,16100.0,3.0,0.0,0.0
6025.0,36,8.59,0,3,2,160000.0,12,10.49,0.0,692.0,0.0,6.0,92.0,27.0,73796.0,38741.0,0.0,0.0,0.0
27600.0,36,19.99,3,-1,0,60000.0,10,18.52,0.0,672.0,0.0,7.0,94.8,9.0,26653.0,21200.0,0.0,0.0,0.0
5000.0,36,18.99,3,10,2,50000.0,11,35.18,0.0,662.0,1.0,8.0,24.5,25.0,145018.0,14400.0,5.0,0.0,0.0
21600.0,60,15.59,2,10,0,48000.0,0,22.48,0.0,672.0,2.0,9.0,68.0,32.0,28203.0,25800.0,2.0,0.0,0.0
25875.0,36,13.49,2,10,0,73030.0,0,13.54,0.0,722.0,0.0,7.0,41.3,11.0,27123.0,38100.0,1.0,0.0,0.0
10400.0,36,7.89,0,6,2,50000.0,0,25.32,1.0,667.0,0.0,9.0,34.7,29.0,61504.0,16300.0,1.0,0.0,0.0
10000.0,36,12.79,2,-1,2,70000.0,0,17.86,4.0,697.0,2.0,18.0,40.5,25.0,305189.0,19700.0,4.0,0.0,0.0
30000.0,36,11.39,1,6,2,91000.0,0,8.99,2.0,677.0,0.0,11.0,72.8,17.0,27306.0,19800.0,0.0,0.0,0.0
11625.0,60,18.99,3,1,2,32386.0,0,12.01,0.0,717.0,0.0,8.0,10.6,23.0,183377.0,24900.0,3.0,0.0,0.0
8000.0,36,8.39,1,10,1,65000.0,12,25.31,2.0,687.0,2.0,8.0,56.0,29.0,183395.0,15200.0,2.0,0.0,0.0
20800.0,36,17.27,3,10,0,52000.0,9,23.5,0.0,742.0,0.0,14.0,64.6,21.0,124360.0,49200.0,1.0,0.0,0.0
10000.0,36,8.59,0,0,0,65000.0,0,14.59,0.0,707.0,0.0,24.0,40.9,24.0,69480.0,33100.0,0.0,0.0,0.0
25000.0,36,6.49,0,0,1,90000.0,1,6.77,0.0,747.0,1.0,7.0,45.9,26.0,97787.0,64188.0,0.0,0.0,0.0
4000.0,36,6.49,0,5,0,51000.0,1,19.11,0.0,752.0,1.0,12.0,21.1,29.0,85980.0,41900.0,1.0,0.0,0.0
25600.0,36,5.32,0,-1,1,75000.0,2,10.19,0.0,762.0,0.0,7.0,48.6,26.0,34169.0,45800.0,0.0,0.0,0.0
8000.0,36,11.47,1,1,2,28000.0,0,11.96,1.0,672.0,0.0,7.0,55.5,12.0,71760.0,9000.0,3.0,0.0,0.0
4450.0,36,18.99,3,3,2,60000.0,0,19.16,0.0,662.0,0.0,8.0,74.3,9.0,32086.0,5500.0,3.0,0.0,0.0
17000.0,60,8.49,1,2,1,43000.0,1,28.09,0.0,757.0,0.0,9.0,27.5,25.0,46518.0,22100.0,1.0,0.0,0.0
12000.0,36,10.75,1,1,0,50000.0,0,29.86,1.0,677.0,0.0,11.0,48.9,19.0,30071.0,32300.0,2.0,0.0,0.0
15275.0,36,7.89,0,10,2,110000.0,0,13.82,2.0,717.0,1.0,8.0,59.2,37.0,312750.0,14500.0,3.0,0.0,0.0
19800.0,36,5.32,0,7,2,60000.0,1,10.19,0.0,722.0,0.0,8.0,34.5,10.0,148499.0,57600.0,1.0,0.0,0.0
20000.0,36,6.49,0,8,2,95000.0,0,15.58,2.0,717.0,0.0,21.0,38.0,40.0,255937.0,64100.0,5.0,0.0,0.0
21000.0,60,11.99,2,5,0,90000.0,1,21.52,0.0,712.0,0.0,11.0,72.8,23.0,46032.0,27500.0,1.0,0.0,0.0
14000.0,36,6.49,0,7,2,53000.0,0,29.89,0.0,722.0,0.0,12.0,27.6,23.0,177220.0,32700.0,2.0,0.0,0.0
12125.0,36,17.27,3,5,0,48000.0,0,20.95,1.0,712.0,0.0,5.0,35.0,13.0,18239.0,13500.0,3.0,0.0,0.0
20000.0,36,8.24,1,4,2,300000.0,1,12.05,0.0,742.0,0.0,11.0,72.1,19.0,597651.0,64000.0,1.0,0.0,0.0
15000.0,36,15.59,2,10,0,60000.0,0,26.4,1.0,702.0,0.0,15.0,28.7,24.0,43435.0,50600.0,1.0,0.0,0.0
